1	1	1	1075377353
1	2	1	1075377353
1	3	1	1077421473
1	5	1	1086461672
1	6	1	1086461672
1	7	1	1086461672
1	8	1	1086461672
1	9	1	1086461672
1	10	1	1086461672
1	11	1	1086461672
1	12	1	1086461672
1	13	1	1086461672
1	14	1	1086461672
1	15	1	1086461672
1	16	1	1086461672
1	17	1	1086461672
1	18	1	1086461672
1	19	1	1086461672
1	20	1	1086461672
1	21	1	1086461672
1	22	1	1086461672
1	23	1	1086461672
1	24	1	1086461672
1	25	1	1086461672
1	26	1	1086461672
1	27	1	1086461672
1	28	1	1086461672
1	29	1	1086461672
1	30	1	1086461672
1	31	1	1086461672
1	32	1	1086461672
1	33	1	1086461672
1	34	1	1086461672
1	35	1	1086461672
1	36	1	1086461672
1	37	1	1086461672
1	38	1	1086461672
1	39	1	1086461672
1	40	1	1086461672
1	41	1	1086461672
1	42	1	1086461672
1	43	1	1086461672
1	44	1	1086461672
1	45	1	1086461672
1	46	1	1086461672
1	47	1	1086461672
1	48	1	1086461672
1	49	1	1086461672
1	50	1	1086461672
1	51	1	1086461672
1	52	1	1086461672
1	53	1	1086461672
1	54	1	1086461672
1	55	1	1086461672
1	56	1	1086461672
1	57	1	1086461672
1	58	1	1086461672
1	59	1	1086461672
1	60	1	1086461672
1	61	1	1086461672
1	62	1	1086461672
1	63	1	1086461672
1	64	1	1086461672
1	65	1	1086461672
1	66	1	1086461672
1	67	1	1086461672
1	68	1	1086461672
1	69	1	1086461672
1	70	1	1086461672
1	71	1	1086461672
1	72	1	1086461672
1	73	1	1086461672
1	74	1	1086461672
1	75	1	1086461672
1	76	1	1086461672
1	77	1	1086461672
1	78	1	1086461672
1	79	1	1086461764
2	80	1	1087201655
2	81	1	1087201656
2	82	1	1087201659
2	83	1	1087201661
2	84	1	1087201662
2	85	1	1087201622
2	86	1	1087201625
2	87	1	1087201626
2	88	1	1087201626
2	89	1	1087201626
2	90	1	1087201627
2	91	1	1087201628
2	92	1	1087201629
2	93	1	1087201630
2	94	1	1087201631
2	95	1	1087201632
2	96	1	1087201633
2	97	1	1087201634
2	98	1	1087201634
2	99	1	1087201635
2	100	1	1087201636
2	101	1	1087201637
2	102	1	1087201638
2	103	1	1087201639
2	104	1	1087201640
2	105	1	1087201641
2	106	1	1087201642
2	107	1	1087201643
2	108	1	1087201644
2	109	1	1087201644
2	110	1	1087201645
2	111	1	1087201647
2	112	1	1087201648
2	113	1	1087201649
2	114	1	1087201650
2	115	1	1087201651
2	116	1	1087201653
2	117	1	1087201654
2	118	1	1087201663
2	119	1	1087201663
2	120	1	1087201664
2	121	1	1087201665
2	122	1	1087201666
2	123	1	1087201666
2	124	1	1087201667
2	125	1	1087201668
2	126	1	1087201668
2	127	1	1087201668
2	128	1	1087201669
2	129	1	1087201669
2	130	1	1087201669
2	131	1	1087201670
2	132	1	1087201670
2	133	1	1087201670
2	134	1	1087201670
2	135	1	1087201670
2	136	1	1087201670
2	137	1	1087201671
2	138	1	1087201672
2	139	1	1087201672
2	140	1	1087201673
2	141	1	1087201673
2	142	1	1087201674
2	143	1	1087201674
2	144	1	1087201674
2	145	1	1087201675
2	146	1	1087201676
2	147	1	1087201677
2	148	1	1087201679
2	149	1	1087201681
2	150	1	1087201682
2	151	1	1087201683
2	152	1	1087201683
2	153	1	1087201684
2	154	1	1087201685
3	155	1	1429231587
4	155	1	1114209746
5	156	1	1135903275
