Def,Node1,Node2,Common Neighbours,Adamic-Adar,Jaccard Coefficient,Preferential Attachment
1,1,2,0,0,0.0,888
1,2,1,0,0,0.0,888
0,1,3,1,0.14729771132605424,0.1111111111111111,15
0,3,1,1,0.14729771132605424,0.1111111111111111,15
0,1,4,1,0.14729771132605424,0.2,7
0,4,1,1,0.14729771132605424,0.2,7
0,1,5,1,0.14729771132605424,1.0,2
0,5,1,1,0.14729771132605424,1.0,2
0,1,6,1,0.14729771132605424,1.0,2
0,6,1,1,0.14729771132605424,1.0,2
0,1,7,1,0.14729771132605424,0.14285714285714285,14
0,7,1,1,0.14729771132605424,0.14285714285714285,14
0,1,8,1,0.14729771132605424,0.1,19
0,8,1,1,0.14729771132605424,0.1,19
0,1,9,1,0.14729771132605424,0.007518796992481203,223
0,9,1,1,0.14729771132605424,0.007518796992481203,223
0,1,10,1,0.14729771132605424,0.25,8
0,10,1,1,0.14729771132605424,0.25,8
0,1,11,1,0.14729771132605424,0.2,9
0,11,1,1,0.14729771132605424,0.2,9
0,1,12,1,0.14729771132605424,0.019230769230769232,95
0,12,1,1,0.14729771132605424,0.019230769230769232,95
0,1,13,1,0.14729771132605424,1.0,2
0,13,1,1,0.14729771132605424,1.0,2
0,1,14,1,0.14729771132605424,0.02702702702702703,71
0,14,1,1,0.14729771132605424,0.02702702702702703,71
0,1,15,1,0.14729771132605424,0.03125,60
0,15,1,1,0.14729771132605424,0.03125,60
0,1,16,1,0.14729771132605424,0.058823529411764705,30
0,16,1,1,0.14729771132605424,0.058823529411764705,30
0,1,17,1,0.14729771132605424,1.0,2
0,17,1,1,0.14729771132605424,1.0,2
0,1,18,1,0.14729771132605424,1.0,2
0,18,1,1,0.14729771132605424,1.0,2
0,1,19,1,0.14729771132605424,0.07142857142857142,27
0,19,1,1,0.14729771132605424,0.07142857142857142,27
0,1,20,1,0.14729771132605424,1.0,2
0,20,1,1,0.14729771132605424,1.0,2
0,1,21,1,0.14729771132605424,0.014705882352941176,113
0,21,1,1,0.14729771132605424,0.014705882352941176,113
0,1,22,1,0.14729771132605424,0.017241379310344827,100
0,22,1,1,0.14729771132605424,0.017241379310344827,100
0,1,23,1,0.14729771132605424,0.041666666666666664,46
0,23,1,1,0.14729771132605424,0.041666666666666664,46
0,1,24,1,0.14729771132605424,0.25,8
0,24,1,1,0.14729771132605424,0.25,8
0,1,25,1,0.14729771132605424,0.5,4
0,25,1,1,0.14729771132605424,0.5,4
0,1,26,1,0.14729771132605424,0.14285714285714285,14
0,26,1,1,0.14729771132605424,0.14285714285714285,14
0,1,27,1,0.14729771132605424,0.16666666666666666,10
0,27,1,1,0.14729771132605424,0.16666666666666666,10
0,1,28,1,0.14729771132605424,0.2,10
0,28,1,1,0.14729771132605424,0.2,10
0,1,29,1,0.14729771132605424,1.0,2
0,29,1,1,0.14729771132605424,1.0,2
0,1,30,1,0.14729771132605424,0.25,7
0,30,1,1,0.14729771132605424,0.25,7
0,1,31,1,0.14729771132605424,0.015151515151515152,110
0,31,1,1,0.14729771132605424,0.015151515151515152,110
0,1,32,1,0.14729771132605424,1.0,2
0,32,1,1,0.14729771132605424,1.0,2
0,1,33,1,0.14729771132605424,0.5,4
0,33,1,1,0.14729771132605424,0.5,4
0,1,34,1,0.14729771132605424,0.06666666666666667,29
0,34,1,1,0.14729771132605424,0.06666666666666667,29
0,1,35,1,0.14729771132605424,1.0,2
0,35,1,1,0.14729771132605424,1.0,2
0,1,36,1,0.14729771132605424,0.3333333333333333,5
0,36,1,1,0.14729771132605424,0.3333333333333333,5
0,1,37,1,0.14729771132605424,0.5,4
0,37,1,1,0.14729771132605424,0.5,4
0,1,38,1,0.14729771132605424,0.012345679012345678,156
0,38,1,1,0.14729771132605424,0.012345679012345678,156
0,1,39,1,0.14729771132605424,0.01639344262295082,113
0,39,1,1,0.14729771132605424,0.01639344262295082,113
0,1,40,1,0.14729771132605424,0.02564102564102564,74
0,40,1,1,0.14729771132605424,0.02564102564102564,74
0,1,41,1,0.14729771132605424,0.09090909090909091,21
0,41,1,1,0.14729771132605424,0.09090909090909091,21
0,1,42,1,0.14729771132605424,0.3333333333333333,5
0,42,1,1,0.14729771132605424,0.3333333333333333,5
0,1,43,1,0.14729771132605424,0.041666666666666664,45
0,43,1,1,0.14729771132605424,0.041666666666666664,45
0,1,44,1,0.14729771132605424,0.004201680672268907,406
0,44,1,1,0.14729771132605424,0.004201680672268907,406
0,1,45,1,0.14729771132605424,0.125,15
0,45,1,1,0.14729771132605424,0.125,15
0,1,46,1,0.14729771132605424,0.010869565217391304,109
0,46,1,1,0.14729771132605424,0.010869565217391304,109
0,1,47,1,0.14729771132605424,0.004694835680751174,320
0,47,1,1,0.14729771132605424,0.004694835680751174,320
0,1,48,1,0.14729771132605424,0.5,4
0,48,1,1,0.14729771132605424,0.5,4
0,1,49,1,0.14729771132605424,0.029411764705882353,58
0,49,1,1,0.14729771132605424,0.029411764705882353,58
0,1,50,1,0.14729771132605424,0.0041841004184100415,400
0,50,1,1,0.14729771132605424,0.0041841004184100415,400
0,1,51,1,0.14729771132605424,0.02,78
0,51,1,1,0.14729771132605424,0.02,78
0,1,52,1,0.14729771132605424,0.01818181818181818,99
0,52,1,1,0.14729771132605424,0.01818181818181818,99
0,1,53,1,0.14729771132605424,0.5,4
0,53,1,1,0.14729771132605424,0.5,4
0,1,54,1,0.14729771132605424,0.0055248618784530384,341
0,54,1,1,0.14729771132605424,0.0055248618784530384,341
0,1,55,1,0.14729771132605424,0.5,4
0,55,1,1,0.14729771132605424,0.5,4
0,1,56,1,0.14729771132605424,0.023255813953488372,61
0,56,1,1,0.14729771132605424,0.023255813953488372,61
0,1,57,1,0.14729771132605424,1.0,2
0,57,1,1,0.14729771132605424,1.0,2
0,1,58,1,0.14729771132605424,0.25,7
0,58,1,1,0.14729771132605424,0.25,7
0,1,59,1,0.14729771132605424,0.1,18
0,59,1,1,0.14729771132605424,0.1,18
0,1,60,1,0.14729771132605424,0.3333333333333333,5
0,60,1,1,0.14729771132605424,0.3333333333333333,5
0,1,61,1,0.14729771132605424,0.16666666666666666,11
0,61,1,1,0.14729771132605424,0.16666666666666666,11
0,1,62,1,0.14729771132605424,0.08333333333333333,24
0,62,1,1,0.14729771132605424,0.08333333333333333,24
0,1,63,1,0.14729771132605424,0.07142857142857142,26
0,63,1,1,0.14729771132605424,0.07142857142857142,26
0,1,64,1,0.14729771132605424,0.3333333333333333,6
0,64,1,1,0.14729771132605424,0.3333333333333333,6
0,1,65,1,0.14729771132605424,1.0,2
0,65,1,1,0.14729771132605424,1.0,2
0,1,66,1,0.14729771132605424,0.3333333333333333,6
0,66,1,1,0.14729771132605424,0.3333333333333333,6
0,1,67,1,0.14729771132605424,1.0,2
0,67,1,1,0.14729771132605424,1.0,2
0,1,68,1,0.14729771132605424,0.08333333333333333,23
0,68,1,1,0.14729771132605424,0.08333333333333333,23
0,1,69,1,0.14729771132605424,0.041666666666666664,36
0,69,1,1,0.14729771132605424,0.041666666666666664,36
0,1,70,1,0.14729771132605424,0.1111111111111111,17
0,70,1,1,0.14729771132605424,0.1111111111111111,17
0,1,71,1,0.14729771132605424,0.008547008547008548,219
0,71,1,1,0.14729771132605424,0.008547008547008548,219
0,1,72,1,0.14729771132605424,0.25,8
0,72,1,1,0.14729771132605424,0.25,8
0,1,73,1,0.14729771132605424,0.012345679012345678,139
0,73,1,1,0.14729771132605424,0.012345679012345678,139
0,1,74,1,0.14729771132605424,1.0,2
0,74,1,1,0.14729771132605424,1.0,2
0,1,75,1,0.14729771132605424,0.05,36
0,75,1,1,0.14729771132605424,0.05,36
0,1,76,1,0.14729771132605424,0.125,14
0,76,1,1,0.14729771132605424,0.125,14
0,1,77,1,0.14729771132605424,0.5,4
0,77,1,1,0.14729771132605424,0.5,4
0,1,78,1,0.14729771132605424,1.0,2
0,78,1,1,0.14729771132605424,1.0,2
0,1,79,1,0.14729771132605424,0.5,4
0,79,1,1,0.14729771132605424,0.5,4
0,1,80,1,0.14729771132605424,0.007518796992481203,210
0,80,1,1,0.14729771132605424,0.007518796992481203,210
0,1,81,1,0.14729771132605424,0.018518518518518517,90
0,81,1,1,0.14729771132605424,0.018518518518518517,90
0,1,82,1,0.14729771132605424,0.25,8
0,82,1,1,0.14729771132605424,0.25,8
0,1,83,1,0.14729771132605424,0.034482758620689655,45
0,83,1,1,0.14729771132605424,0.034482758620689655,45
0,1,84,1,0.14729771132605424,0.02857142857142857,70
0,84,1,1,0.14729771132605424,0.02857142857142857,70
0,1,85,1,0.14729771132605424,0.07692307692307693,25
0,85,1,1,0.14729771132605424,0.07692307692307693,25
0,1,86,1,0.14729771132605424,0.25,8
0,86,1,1,0.14729771132605424,0.25,8
0,1,87,1,0.14729771132605424,1.0,2
0,87,1,1,0.14729771132605424,1.0,2
0,1,88,1,0.14729771132605424,0.3333333333333333,6
0,88,1,1,0.14729771132605424,0.3333333333333333,6
0,1,89,1,0.14729771132605424,0.14285714285714285,13
0,89,1,1,0.14729771132605424,0.14285714285714285,13
0,1,90,1,0.14729771132605424,0.09090909090909091,19
0,90,1,1,0.14729771132605424,0.09090909090909091,19
0,1,91,1,0.14729771132605424,1.0,2
0,91,1,1,0.14729771132605424,1.0,2
0,1,92,1,0.14729771132605424,0.5,4
0,92,1,1,0.14729771132605424,0.5,4
0,1,93,1,0.14729771132605424,0.06666666666666667,27
0,93,1,1,0.14729771132605424,0.06666666666666667,27
0,1,94,1,0.14729771132605424,1.0,2
0,94,1,1,0.14729771132605424,1.0,2
0,1,95,1,0.14729771132605424,0.07142857142857142,27
0,95,1,1,0.14729771132605424,0.07142857142857142,27
0,1,96,1,0.14729771132605424,0.3333333333333333,6
0,96,1,1,0.14729771132605424,0.3333333333333333,6
0,1,97,1,0.14729771132605424,0.027777777777777776,66
0,97,1,1,0.14729771132605424,0.027777777777777776,66
0,1,98,1,0.14729771132605424,0.05,40
0,98,1,1,0.14729771132605424,0.05,40
0,1,99,1,0.14729771132605424,0.2,8
0,99,1,1,0.14729771132605424,0.2,8
0,1,100,1,0.14729771132605424,0.3333333333333333,6
0,100,1,1,0.14729771132605424,0.3333333333333333,6
0,1,101,1,0.14729771132605424,0.16666666666666666,12
0,101,1,1,0.14729771132605424,0.16666666666666666,12
0,1,102,1,0.14729771132605424,0.25,8
0,102,1,1,0.14729771132605424,0.25,8
0,1,103,1,0.14729771132605424,0.08333333333333333,22
0,103,1,1,0.14729771132605424,0.08333333333333333,22
0,1,104,1,0.14729771132605424,0.5,4
0,104,1,1,0.14729771132605424,0.5,4
0,1,105,1,0.14729771132605424,0.2,8
0,105,1,1,0.14729771132605424,0.2,8
0,1,106,1,0.14729771132605424,0.16666666666666666,12
0,106,1,1,0.14729771132605424,0.16666666666666666,12
0,1,107,1,0.14729771132605424,0.25,8
0,107,1,1,0.14729771132605424,0.25,8
0,1,108,1,0.14729771132605424,0.25,7
0,108,1,1,0.14729771132605424,0.25,7
0,1,109,1,0.14729771132605424,0.3333333333333333,5
0,109,1,1,0.14729771132605424,0.3333333333333333,5
0,1,110,1,0.14729771132605424,0.045454545454545456,43
0,110,1,1,0.14729771132605424,0.045454545454545456,43
0,1,111,1,0.14729771132605424,1.0,2
0,111,1,1,0.14729771132605424,1.0,2
0,1,112,1,0.14729771132605424,1.0,2
0,112,1,1,0.14729771132605424,1.0,2
0,1,113,1,0.14729771132605424,0.5,3
0,113,1,1,0.14729771132605424,0.5,3
0,1,114,1,0.14729771132605424,0.07142857142857142,27
0,114,1,1,0.14729771132605424,0.07142857142857142,27
0,1,115,1,0.14729771132605424,1.0,2
0,115,1,1,0.14729771132605424,1.0,2
0,1,116,1,0.14729771132605424,0.02127659574468085,91
0,116,1,1,0.14729771132605424,0.02127659574468085,91
0,1,117,1,0.14729771132605424,0.5,4
0,117,1,1,0.14729771132605424,0.5,4
0,1,118,1,0.14729771132605424,0.02702702702702703,69
0,118,1,1,0.14729771132605424,0.02702702702702703,69
0,1,119,1,0.14729771132605424,1.0,2
0,119,1,1,0.14729771132605424,1.0,2
0,1,120,1,0.14729771132605424,0.25,8
0,120,1,1,0.14729771132605424,0.25,8
0,1,121,1,0.14729771132605424,0.14285714285714285,13
0,121,1,1,0.14729771132605424,0.14285714285714285,13
0,1,122,1,0.14729771132605424,0.07142857142857142,26
0,122,1,1,0.14729771132605424,0.07142857142857142,26
0,1,123,1,0.14729771132605424,1.0,2
0,123,1,1,0.14729771132605424,1.0,2
0,1,124,1,0.14729771132605424,0.04,49
0,124,1,1,0.14729771132605424,0.04,49
0,1,125,1,0.14729771132605424,0.3333333333333333,5
0,125,1,1,0.14729771132605424,0.3333333333333333,5
0,1,126,1,0.14729771132605424,1.0,2
0,126,1,1,0.14729771132605424,1.0,2
0,1,127,1,0.14729771132605424,0.0625,31
0,127,1,1,0.14729771132605424,0.0625,31
0,1,128,1,0.14729771132605424,0.3333333333333333,4
0,128,1,1,0.14729771132605424,0.3333333333333333,4
0,1,129,1,0.14729771132605424,0.5,4
0,129,1,1,0.14729771132605424,0.5,4
0,1,130,1,0.14729771132605424,0.02040816326530612,87
0,130,1,1,0.14729771132605424,0.02040816326530612,87
0,1,131,1,0.14729771132605424,1.0,2
0,131,1,1,0.14729771132605424,1.0,2
0,1,132,1,0.14729771132605424,0.027777777777777776,69
0,132,1,1,0.14729771132605424,0.027777777777777776,69
0,1,133,1,0.14729771132605424,0.3333333333333333,6
0,133,1,1,0.14729771132605424,0.3333333333333333,6
0,1,134,1,0.14729771132605424,0.009259259259259259,159
0,134,1,1,0.14729771132605424,0.009259259259259259,159
0,1,135,1,0.14729771132605424,0.058823529411764705,31
0,135,1,1,0.14729771132605424,0.058823529411764705,31
0,1,136,1,0.14729771132605424,0.006134969325153374,276
0,136,1,1,0.14729771132605424,0.006134969325153374,276
0,1,137,1,0.14729771132605424,0.018518518518518517,107
0,137,1,1,0.14729771132605424,0.018518518518518517,107
0,1,138,1,0.14729771132605424,0.037037037037037035,54
0,138,1,1,0.14729771132605424,0.037037037037037035,54
0,1,139,1,0.14729771132605424,1.0,2
0,139,1,1,0.14729771132605424,1.0,2
0,1,140,1,0.14729771132605424,0.006535947712418301,251
0,140,1,1,0.14729771132605424,0.006535947712418301,251
0,1,141,1,0.14729771132605424,0.024390243902439025,76
0,141,1,1,0.14729771132605424,0.024390243902439025,76
0,1,142,1,0.14729771132605424,0.25,8
0,142,1,1,0.14729771132605424,0.25,8
0,1,143,1,0.14729771132605424,0.5,3
0,143,1,1,0.14729771132605424,0.5,3
0,1,144,1,0.14729771132605424,1.0,2
0,144,1,1,0.14729771132605424,1.0,2
0,1,145,1,0.14729771132605424,0.14285714285714285,13
0,145,1,1,0.14729771132605424,0.14285714285714285,13
0,1,146,1,0.14729771132605424,0.1111111111111111,16
0,146,1,1,0.14729771132605424,0.1111111111111111,16
0,1,147,1,0.14729771132605424,0.1,19
0,147,1,1,0.14729771132605424,0.1,19
0,1,148,1,0.14729771132605424,0.5,3
0,148,1,1,0.14729771132605424,0.5,3
0,1,149,1,0.14729771132605424,0.3333333333333333,5
0,149,1,1,0.14729771132605424,0.3333333333333333,5
0,1,150,1,0.14729771132605424,0.004524886877828055,416
0,150,1,1,0.14729771132605424,0.004524886877828055,416
0,1,151,1,0.14729771132605424,0.09090909090909091,21
0,151,1,1,0.14729771132605424,0.09090909090909091,21
0,1,152,1,0.14729771132605424,0.16666666666666666,12
0,152,1,1,0.14729771132605424,0.16666666666666666,12
0,1,153,1,0.14729771132605424,1.0,2
0,153,1,1,0.14729771132605424,1.0,2
0,1,154,1,0.14729771132605424,0.0625,30
0,154,1,1,0.14729771132605424,0.0625,30
0,1,155,1,0.14729771132605424,0.02857142857142857,62
0,155,1,1,0.14729771132605424,0.02857142857142857,62
0,1,156,1,0.14729771132605424,0.5,4
0,156,1,1,0.14729771132605424,0.5,4
0,1,157,1,0.14729771132605424,1.0,2
0,157,1,1,0.14729771132605424,1.0,2
0,1,158,1,0.14729771132605424,0.07692307692307693,16
0,158,1,1,0.14729771132605424,0.07692307692307693,16
0,1,159,1,0.14729771132605424,0.5,4
0,159,1,1,0.14729771132605424,0.5,4
0,1,160,1,0.14729771132605424,0.3333333333333333,6
0,160,1,1,0.14729771132605424,0.3333333333333333,6
0,1,161,1,0.14729771132605424,0.3333333333333333,4
0,161,1,1,0.14729771132605424,0.3333333333333333,4
0,1,162,1,0.14729771132605424,0.125,15
0,162,1,1,0.14729771132605424,0.125,15
0,1,163,1,0.14729771132605424,0.1111111111111111,15
0,163,1,1,0.14729771132605424,0.1111111111111111,15
0,1,164,1,0.14729771132605424,0.25,7
0,164,1,1,0.14729771132605424,0.25,7
0,1,165,1,0.14729771132605424,1.0,2
0,165,1,1,0.14729771132605424,1.0,2
0,1,166,1,0.14729771132605424,0.2,8
0,166,1,1,0.14729771132605424,0.2,8
0,1,167,1,0.14729771132605424,0.3333333333333333,6
0,167,1,1,0.14729771132605424,0.3333333333333333,6
0,1,168,1,0.14729771132605424,0.3333333333333333,6
0,168,1,1,0.14729771132605424,0.3333333333333333,6
0,1,169,1,0.14729771132605424,1.0,2
0,169,1,1,0.14729771132605424,1.0,2
0,1,170,1,0.14729771132605424,0.3333333333333333,6
0,170,1,1,0.14729771132605424,0.3333333333333333,6
0,1,171,1,0.14729771132605424,1.0,2
0,171,1,1,0.14729771132605424,1.0,2
0,1,172,1,0.14729771132605424,0.25,8
0,172,1,1,0.14729771132605424,0.25,8
0,1,173,1,0.14729771132605424,1.0,2
0,173,1,1,0.14729771132605424,1.0,2
0,1,174,1,0.14729771132605424,0.3333333333333333,6
0,174,1,1,0.14729771132605424,0.3333333333333333,6
0,1,175,1,0.14729771132605424,0.018867924528301886,95
0,175,1,1,0.14729771132605424,0.018867924528301886,95
0,1,176,1,0.14729771132605424,0.16666666666666666,9
0,176,1,1,0.14729771132605424,0.16666666666666666,9
0,1,177,1,0.14729771132605424,0.3333333333333333,5
0,177,1,1,0.14729771132605424,0.3333333333333333,5
0,1,178,1,0.14729771132605424,1.0,2
0,178,1,1,0.14729771132605424,1.0,2
0,1,179,1,0.14729771132605424,0.06666666666666667,29
0,179,1,1,0.14729771132605424,0.06666666666666667,29
